Id,PostId,Score,Text,CreationDate,UserId,ContentLicense
98055977,55525227,0,"Hi ya'll. So, nothing seemed to work so I used a Microsoft Flow instead. And then it worked perfectly. For some reason that code just did not want to accept my values for the regarding data type. Thank you for all help and suggestions!",2019-04-15T09:34:06.547,10465213,CC BY-SA 4.0
98057344,55525227,0,did you try my below answer?,2019-04-15T10:22:28.970,7920473,CC BY-SA 4.0
98070197,55619739,0,"Hey Markus, I tried the Google Docs method but couldn't the format. And for the size, It got too small, or I am not doing it right.",2019-04-15T16:41:00.923,9795561,CC BY-SA 4.0
98076362,51206764,0,I am having the same issue. Have you figured out a way?,2019-04-15T20:49:05.173,7252694,CC BY-SA 4.0
98094219,55525227,1,Yes sir! It still gave the same errors and problems. It's really weird as I agree that that piece of code should work.,2019-04-16T11:06:01.927,10465213,CC BY-SA 4.0
98123359,55488988,1,"**Solution**: client property `app.buildUrl().__gwt_instance.a;` contains app's URL.

Not sure if a good practice, however it fulfilled my needs.",2019-04-17T07:24:22.677,9890655,CC BY-SA 4.0
98128080,55718762,0,`I remove the Incident Id dropdown because I want this to be populated automatically from the parent record.` May be you shouldn't remove it.,2019-04-17T09:45:13.220,8404453,CC BY-SA 4.0
98133367,55718762,0,Maybe I should because I want the software to (allow me to) do what all reasonable software should do and that is automate the stuff. Why would I want a user to use a dropdown to select the parent id for a child record. Where's the sense in that ?,2019-04-17T12:14:45.247,11279889,CC BY-SA 4.0
98133453,55718762,0,I should add that if I left the dropdown and it populated the value automatically I would just disable the dropdown and leave it at that. But it doesn't populate the dropbox with the value of the parent id.,2019-04-17T12:17:22.883,11279889,CC BY-SA 4.0
98134334,55718762,0,Some screenshots will be helpful to understand your question clearly and improve the chances of getting a answer.,2019-04-17T12:39:49.420,8404453,CC BY-SA 4.0
98135046,55726281,0,"Try using `update` instead of `patch`, or if you need to continue with `patch`, explicitly remove the various non-applicable metadata properties that exist on Drive files but not on Team Drive files.",2019-04-17T12:58:03.427,9337071,CC BY-SA 4.0
98136346,55718762,1,"Your third paragraph, where you open a page with datasource inherited 'Action', you should set that page datasource to 'Incident' instead. Then drag a form onto that page, when you select the datasource for the form choose 'Incident: Action (relation)' and for the form type choose 'Insert Only'. That is how simple it is. Your form datasource after creation will be 'Incident: Action (relation) (create)', which is what you want. No dropdowns are needed to select the Incident relation, it is automatically built in.",2019-04-17T13:30:09.723,5322594,CC BY-SA 4.0
98137405,55726281,0,Thanks for answer. `update` return the same error and I do not find any documentation about how to remove these various metadata.,2019-04-17T13:56:32.270,11170358,CC BY-SA 4.0
98137859,55729338,1,It would be great if there were a page we could go look at.,2019-04-17T14:07:44.777,1253074,CC BY-SA 4.0
98143537,55488988,0,"Consider posting that as a solution in the answer box below (with explanations, if possible).",2019-04-17T16:48:01.790,8404453,CC BY-SA 4.0
98144498,55726281,0,"You can explicitly control file metadata, so get the existing metadata, delete the inapplicable properties from this returned object, then supply it as the new metadata for the moved file.",2019-04-17T17:22:57.110,9337071,CC BY-SA 4.0
98160262,55740306,0,Please post Client side calculated model code.,2019-04-18T08:02:59.543,1423927,CC BY-SA 4.0
98162703,41803929,0,"@Juan  How to import sql views? I  understand that I can create a view using cloud shell. https://developers.google.com/appmaker/models/cloudsql#views But, I see no option in appmaker to import it. How did you do it?",2019-04-18T09:19:49.157,8404453,CC BY-SA 4.0
98166276,55740306,0,I deleted the code and found a workaround which was less convenient. In the code I iterated a datasource and returned that data as I wanted. I tested it with a List widget and it worked. Actually what I wanted to do with the SuggestBox widget was to make the return value a record. This could only be done in the Suggest Box Query Options. And in that you could only use a model and not a datasource.,2019-04-18T11:10:28.170,7773519,CC BY-SA 4.0
98169403,55738130,0,MS Graph OpenAPI definition is available at https://github.com/microsoftgraph/microsoft-graph-openapi,2019-04-18T12:43:43.157,113116,CC BY-SA 4.0
98174451,55748694,0,"Couple of things to keep straight. Model events are only triggered if the action was called from the client, you can make a call back to the client when the server model event finished by using `widget.datasource.createItem({success: function(record) { console.log(record.id + ' was created'); }, failure: function(error) { console.log(error.message);}});` for example. The same is true for client functions `.deleteItem()` or `.saveChanges()` (however for saveChanges the datasource needs to be manual save).",2019-04-18T15:04:04.260,5322594,CC BY-SA 4.0
98174569,55748694,0,If you use `google.script.run` from the client to initiate a server function then you would use `google.script.run.withSuccessHandler(YourClientSuccessFunction).withFailureHandler(YourClientFailureFunction).YourServerFunction()`. I believe my first comment better suits what you are looking for though based on your question.,2019-04-18T15:07:22.640,5322594,CC BY-SA 4.0
98176866,55695608,0,"There's no `docsAdded` parameter here.  ``Select`` selects 5 parameters, but none of them is docsAdded.",2019-04-18T16:18:32.720,8404453,CC BY-SA 4.0
98182581,55695608,0,"DocsAdded is in `ActivityReport`, which gets joined in - I can see the data in the UI - I'll include a screenshot",2019-04-18T20:09:11.893,1422413,CC BY-SA 4.0
98184381,55695608,0,"To be joined in, it should be selected somewhere. https://www.sqltutorial.org/sql-inner-join/ All I see is Email, skuId, SkuName from m (Licensees) and Email and lastLogin from l(Activity Report). Either I'm missing something or DocsAdded is added after sql query.",2019-04-18T21:37:42.383,8404453,CC BY-SA 4.0
98185195,54478438,0,"Hi @Vibhu, I have the same problem : did you find an answer to this issue ?",2019-04-18T22:27:53.487,915231,CC BY-SA 4.0
98194263,55729338,0,It is inside the salesforce application. And I'm trying to learn how to recreate it... So I can't create a sample that effectively mimicks their implementation yet.,2019-04-19T09:32:39.653,670164,CC BY-SA 4.0
98207809,55748694,0,"Hi @MarkusMalessa, thanks for that but I should have been more clear on the situation. My app creates a link to open up a custom form on Paperforms, and we use that to enter in more information and submit. This data is then Zapier'ed back into my SQL and I need an action on the client side when that happens. So I need a client side action when an external action happens on the server side and I cannot change any of that process...",2019-04-19T19:18:47.567,11379627,CC BY-SA 4.0
98251804,55791116,2,Please provide a runnable [MCVE](https://stackoverflow.com/help/mcve) for this.,2019-04-22T08:05:59.143,4768502,CC BY-SA 4.0
98260173,55795520,1,What component? What error message do you get?,2019-04-22T14:03:24.533,1241193,CC BY-SA 4.0
98260388,55794490,0,You can create an entity to store the value of the variable and a microflow which will retrieve the data from that entity. You can customize the logic based on your need for eg. change the value or just simply retrieve and return.,2019-04-22T14:11:33.043,5793633,CC BY-SA 4.0
98270648,55695608,0,"It's not added in anywhere else - I'm not sure what you mean, sorry. After doing that it pulled in the DocsAdded var from the ActivityReport table and I was able to ue it.",2019-04-22T20:50:16.247,1422413,CC BY-SA 4.0
98271339,55801290,1,I have already tried removing and adding back all the connections and the issue remains.,2019-04-22T21:23:37.280,1491951,CC BY-SA 4.0
98272359,55796166,0,"If you've logged in before visiting the site, Does it still redirect?",2019-04-22T22:25:14.343,8404453,CC BY-SA 4.0
98274560,55803032,0,Please provide more details if you want people to be able to understand and answer your problem. Have a look at: https://stackoverflow.com/help/how-to-ask,2019-04-23T01:26:28.800,1367497,CC BY-SA 4.0
98274776,55803032,0,"Not sure what would be specifically more helpful here... in preview I have data and everything works but then I deploy the app and the deployed version has no data. No errors either, just no data. My question is basically... please list anything you can think of that could cause this condition, in even the most general terms, and that will at least give me a direction to look. For example, are there permissions to check? Is there a ""live"" setting for the database? Can apps go live in the free trail period... If I knew more about the cause, I wouldn't be asking the question.",2019-04-23T01:44:49.980,10403102,CC BY-SA 4.0
98278544,55795520,0,Its a lightning web component.There is no error message.,2019-04-23T06:21:18.933,11395094,CC BY-SA 4.0
98281072,55796166,0,"@TheMaster yes, iframe redirects even if logged in to app in regular tab.",2019-04-23T08:01:18.830,555121,CC BY-SA 4.0
98281205,55796166,0,Reported issue here https://issuetracker.google.com/issues/131114385 but looking for some workaround,2019-04-23T08:06:08.170,555121,CC BY-SA 4.0
98284190,55796166,0,Are third party cookies enabled?,2019-04-23T09:41:18.783,8404453,CC BY-SA 4.0
98289550,55805996,0,"FYI, I just tried this and it works fine for me. I'm using Chrome Version 73.0.3683.103 (Official Build) (64-bit) for windows. There must be something else that we are missing. Are you opening the link in a new tab?",2019-04-23T12:35:16.763,5983596,CC BY-SA 4.0
98297614,55781743,0,"A couple of links to screenshots. the First is the Google app itself, the second is my implementation of a Drive Picker

https://drive.google.com/open?id=1Npi8a1KAZhNees-zmXSvjg-mFDdQvUOp

https://drive.google.com/open?id=1mhecY966Jqs19I0d0mDBoaRCq6PioaNh

Any ideas appreciated.",2019-04-23T16:17:16.080,11279889,CC BY-SA 4.0
98301284,55805996,0,"Why are you doing this: (Utilities.base64EncodeWebSafe(eventIdSplit[0] + "" "" + calendarId))? What happens if you make it just the event ID?",2019-04-23T18:28:00.730,5297307,CC BY-SA 4.0
98308415,55805996,0,"@J.G. The event ID is not enough, you need to encode it first in order to get the correct link.",2019-04-24T01:32:55.840,11398175,CC BY-SA 4.0
98308494,55805996,0,"@Morfinismo Yes, I'm using a link widget with _blank parameters on Chrome Version 74.0.3729.108 (Official Build) (64-bit) / Ubuntu 18.04.",2019-04-24T01:39:45.213,11398175,CC BY-SA 4.0
98312769,55796166,0,"@TheMaster found out that Ghostery extension was blocking third-party cookies, thanks for pointing",2019-04-24T06:34:07.123,555121,CC BY-SA 4.0
98318953,55796166,0,"You said it's fixed in issuetracker. So, now it doesn't ask for login credentials again? Or does it display login form in a iframe",2019-04-24T09:44:17.133,8404453,CC BY-SA 4.0
98319748,55796166,1,@TheMaster first,2019-04-24T10:07:27.133,555121,CC BY-SA 4.0
98346105,51206764,0,Unfortunately I was not able to.,2019-04-25T03:50:57.023,3792885,CC BY-SA 4.0
98370998,55853297,2,"If you are referring to the model onBeforeSave or onAfterSave events, then you should implement a manual save datasource instead of an autosave one and call the client side datasource.saveChanges() with a call back function to initiate your client datasource reload. If you are running a server function that gets initiated from the client via google.script.run then you can implement .withSuccessHandler() and .withFailureHandler() functions on the client to provide a call back. You should provide more detail relating to your circumstances in order to provide a relevant answer.",2019-04-25T17:33:35.100,5322594,CC BY-SA 4.0
98371758,55853297,0,"I have an ""add record"" page and a different ""list records"" page. The add record page creates an object and calls some server script that adds the record. The add record page is not data bound because I needed to scan a barcode into a relation field (can't do with dropdowns that appmaker generates). The ""list records"" page is data bound, but will not update unless I refresh in Chrome. The server callback would go to the ""add"" page, but that doesn't help to update the ""list records"" page. I'm looking for something like ""app.pages.listpage.datasource.refresh"" from server script.",2019-04-25T18:02:56.483,8853484,CC BY-SA 4.0
98373186,55853297,0,"Ok, so how are you calling the server script on the 'add record' page? Is it with google.script.run? If it is a stand alone server script that does not get called from the client, then there is no way to initiate a datasource reload on the client. It would help if you included relevant code (client/server) in your question.",2019-04-25T18:53:45.763,5322594,CC BY-SA 4.0
98373275,55853297,0,Adding widget.root.datasource.load() in the withSuccessHandler made it work. That made the other pages that use that datasource refresh.,2019-04-25T18:56:57.947,8853484,CC BY-SA 4.0
98412095,55866962,0,Add and Enable `ActionItems` prefetch on datasource `System` query.,2019-04-27T00:10:34.207,8404453,CC BY-SA 4.0
98465076,55881794,0,"Which value are you hoping to retrieve? Key or some other column from the Property datasource? It is the same as any other object reference actually, so to get the Property key it would be `widget.value._key` or for any other column `widget.value.YourColumnName`. Unfortunately in this regards code autocompletion does not work.",2019-04-29T13:50:06.927,5322594,CC BY-SA 4.0
98479977,55881794,0,"That's no good I'm afraid. _key ""identifies a record within a model. The key for records created in create mode or manual save mode is a temporary key used by the App Maker client and does not represent the actual key that the record will have once it is saved."" So it's a temp string value.",2019-04-30T01:13:42.103,11279889,CC BY-SA 4.0
98479984,55881794,0,"I'm interested in setting a default value of a dropdown in the onAttach event in a form. Code complete does show the values, e.g., widget.value.Status is the field i'm trying to write to. But when you put widget.value.Status = ""Open""; in the onAttach event it throws the error:

Cannot set property 'Status' of null at Add_Incident.Form1.Form1Body.fieldStatus.onAttach:1:21

if you try and retrieve the value
console.log(widget.value.Status);
it also throws an error:

Cannot read property 'Status' of null at Edit_Incident.Form1.Form1Body.status.onAttach:1:26",2019-04-30T01:14:20.190,11279889,CC BY-SA 4.0
98480054,55881794,0,"So I'm still not sure how to work this. There must be some object notation for this, i.e. widget.value = datasource.Status.Items[x]",2019-04-30T01:21:38.200,11279889,CC BY-SA 4.0
98502597,55881794,0,I think you need to consider when your widget actually has data to grab a value from. It is not in the onAttach event since the options/value have not loaded given that it is tied to a different datasource. I would try to log the widget.value.Status in the onDataLoad event instead maybe and then take it from there.,2019-04-30T15:44:04.543,5322594,CC BY-SA 4.0
98513389,55881794,0,The question title says default values. So the onAttach is appropriate for setting a value and this is the question. How do I write widget.value = object to set a default value. What is the object syntax that defines the data element.,2019-04-30T23:49:12.663,11279889,CC BY-SA 4.0
98528046,55881794,0,"You're missing an important point here. I'm not saying that the onAttach event is not appropriate for setting a default value generally speaking. However, it is in this context. Your widget options are based on a different datasource than your form datasource, therefore when your widget attaches your options array is in fact empty, unless you previously loaded the datasource that your options are based on. Otherwise, when the widget first attaches it will call the load action on the datasource that the options are based on. Anyway I have a possible solution below.",2019-05-01T14:17:13.037,5322594,CC BY-SA 4.0
98539238,55853297,0,"I had same problem when I build a todo list, when I modify each item in the list, that may lead to change of the status of whole list, to have that itemChange and listStatus linked, I used server script implemented in onAfterSave() of list Item model, using server script instead of client script help avoid all UI interaction complexity, but problem is I cannot find a call mentioned by Jim at 18:02 to have the server change on todo list status updated on UI. yes, google.script.run can be used as workaround, but that will break the simple solution. A client side record listener is needed.",2019-05-01T21:35:58.247,896880,CC BY-SA 4.0
98555691,55945647,0,Possible duplicate of [Where can I find all App Maker button icons?](https://stackoverflow.com/questions/44903106/where-can-i-find-all-app-maker-button-icons),2019-05-02T11:55:41.983,8404453,CC BY-SA 4.0
98568391,55958319,0,I think a binding for `@datasources.projects.items` should work for your case and then maybe set the dropdown names to `@datasources.projects.items..name`. You might need to provide some more detail in regards to your setup though.,2019-05-02T18:38:15.607,5322594,CC BY-SA 4.0
98568586,55958319,0,"Thank you for your reply Markus! My mistake was at the ""items"" componente, i was trying to use the ""item"" without the ""s"" and wasn't working",2019-05-02T18:45:12.340,10771727,CC BY-SA 4.0
98593839,55971394,0,"Are you not using the prebuilt Accordion widget? That widget will automatically handle the expand/collapse for you, although it is built more so to handle datasource items. So if you are referring to more of a custom application, than the prebuilt Accordion might not work for you.",2019-05-03T14:11:36.567,5322594,CC BY-SA 4.0
98595969,55971394,0,"Hi Markus, I'm using the prebuilt Accordion. But I just want to have the same behaviour as the Accordion widget in the companies page from the Vendor ratings template ( link to the template : https://developers.google.com/appmaker/templates/vendor-ratings) . They manage in this template to hide the Accordion row by default . That what I would acheive.",2019-05-03T15:11:21.657,11437364,CC BY-SA 4.0
98644905,55971394,0,Does [this](https://stackoverflow.com/questions/51282275/accordion-in-appmaker/51283358#51283358) answer your question?,2019-05-06T05:14:36.957,1423927,CC BY-SA 4.0
98658388,56006399,1,Where are you passing a callback?,2019-05-06T13:41:03.660,5260024,CC BY-SA 4.0
98658413,56006399,0,Btw that `self` is unneccessary. `this` can only be different between different functions.,2019-05-06T13:41:53.583,5260024,CC BY-SA 4.0
98658481,56006399,0,The part you have labelled as `my callback` isn't actually a callback function.,2019-05-06T13:44:17.640,1901635,CC BY-SA 4.0
98658531,56006399,0,@Andy yes it is an array.,2019-05-06T13:45:47.070,4882415,CC BY-SA 4.0
98658539,56006399,0,@JonasWilms question updated.,2019-05-06T13:45:58.167,4882415,CC BY-SA 4.0
98658637,56006399,0,"Are you able to utilize the `async/await` ""syntactic sugar"" built on top of the promise mechanism? If so, that'd allow you to simply use synchronous flow controls such as do while loops.",2019-05-06T13:48:38.547,158111,CC BY-SA 4.0
98658940,56006399,0,"@woozyking - `async/await` are, as you said, just sugar. You can do the same thing without it and just using promises.",2019-05-06T13:56:54.540,954940,CC BY-SA 4.0
98659178,55971394,0,"Hi, Unfortunately not. I've used the code in this topic but without success. Just to be surein the code there is 'YourElementName' . This part should be replaced by AccordionRowDetail right ?",2019-05-06T14:03:51.430,11437364,CC BY-SA 4.0
98659645,56006399,1,"@Adam certainly. Though it simplifies the usage of synchronous flow controls, as what OP wishes to use.",2019-05-06T14:19:49.663,158111,CC BY-SA 4.0
98693346,56024780,2,"Please reference the documentation here https://developers.google.com/appmaker/models/datasources#constructing_a_query, which addresses what is called the 'leaf' (?) operator. To consider a null value you would need =?.",2019-05-07T14:27:14.630,5322594,CC BY-SA 4.0
98698461,56024780,0,Got it! Thank you.,2019-05-07T17:09:00.113,6896144,CC BY-SA 4.0
98711061,56033799,0,"Easiest way would be creating a client side Javascript function and do the manipulation. Example : `return fetchTruncatedName(@datasource.item.Name,@datasource.item.LastName)`. Here implement truncation logic in `fetchTruncatedName` function.",2019-05-08T05:37:51.290,1423927,CC BY-SA 4.0
98771589,56065738,0,"Can you try logging the formatted address before you assign it to the 'user' object? It's a string and you can pull it straight out of the `address` field without the json.stringify() conversion. If it's still messed up then it's coming from the form rather than the code you've got here. You could write a simple function to strip the LRs and dual-spaces then pass the formatted address to that. Also, it's interesting to note that your notepad version has double spaces, whereas the console output doesn't.",2019-05-09T18:52:46.373,2051454,CC BY-SA 4.0
98772093,56065738,0,@EngineerDollery Right? And the extra space is only where those pesky LFs show up.,2019-05-09T19:12:20.980,9492160,CC BY-SA 4.0
98772115,56065738,0,"@EngineerDollery The extra spaces aren't limited to the address (see department. orgUnitPath, location), or to the break in the location name (see the zip code). But here's the logged address: 

Bound Brook branch 402 E High Street, Bound Brook, NJ 08805",2019-05-09T19:13:07.113,9492160,CC BY-SA 4.0
98774629,56065738,0,@Morfinismo Thanks for pulling out that error message for clarity!,2019-05-09T20:55:57.360,9492160,CC BY-SA 4.0
98775069,56067631,1,I guess the first question should be do your records have a date_created field? I think without that you might be stuck.,2019-05-09T21:16:19.670,5322594,CC BY-SA 4.0
98780493,55738130,0,@Helen Thanks. Unfortunately it doesn't document this operation. It is also specified as OpenAPI 3+ which is not currently valid for custom connectors in MS Flow,2019-05-10T04:32:52.460,2595610,CC BY-SA 4.0
98795664,56078834,2,"`getRecords` looks like it's synchronous, if so your browsers event queue will get blocked, what this means in simply terms, and UI updates are also blocked.",2019-05-10T13:39:58.800,6870228,CC BY-SA 4.0
98795717,56078834,0,"You should use `window.addEventListener( 'DOMContentLoaded', ... )` instead of `window.onload`, but as you're using jQuery you should use `$( document ).ready()` instead.",2019-05-10T13:41:26.977,159145,CC BY-SA 4.0
98843456,56104228,0,"Without a reproducible example, it is difficult for other uses to answer your question. Please see: https://stackoverflow.com/help/how-to-ask and https://stackoverflow.com/help/mcve",2019-05-13T00:49:02.470,7742981,CC BY-SA 4.0
98843796,56028910,0,Just checking in to see if the information provided was helpful. Please let us know if you would like further assistance.,2019-05-13T01:30:34.197,7460777,CC BY-SA 4.0
98872714,56119353,0,"Does your table B display all records from that model or is there a query size limit? How is your table B generated, does it reload the data in B each time you select a different item in table A? Have you considered making the label a field in your calculated datasource and then displaying 'Reserved' based on how you generate your data inside your calculated model?",2019-05-13T20:58:37.470,5322594,CC BY-SA 4.0
98873087,56118080,0,"Edit the question and post your whole ""GET limits"" request. I mean especially the ""Authorization"" HTTP header, I want to see in there the ""Bearer sessionidgoeshere"" (you can truncate/obfuscate the id if you're paranoid). ""/limits"" is not a right endpoint, it'd be something like ""/services/data/v45.0/limits"" unless you just typed it here in a hurry. Using My Domain vs login.salesforce.com matters only when logging in. Past that you should use the endpoint (and session id) that was returned to you from the login call.",2019-05-13T21:17:58.303,313628,CC BY-SA 4.0
98874186,56118080,0,@eyescream updated,2019-05-13T22:30:05.440,5450820,CC BY-SA 4.0
98878576,56118080,0,"`instance_url` you got back says ""na73"", you sent GET to ""mi73"". Typo here in stackoverflow or really in Postman? Otherwise all looks good",2019-05-14T05:02:45.410,313628,CC BY-SA 4.0
98895532,56118080,0,"@eyescream neither, I just typed mi for my instance",2019-05-14T14:03:37.313,5450820,CC BY-SA 4.0
98900534,56118080,0,"Running out of ideas here. If you logged in all right it should all ""just work"". Try GET'ing the url you got back in the login's response under `id` parameter, it should return some info about your own user. Try another URL like `/services/data/v45.0/query?q=SELECT+id,name+FROM+user+LIMIT+5`. Try in another app like https://workbench.developerforce.com -> utilities -> REST explorer?  Maybe something in Postman doesn't pass the variables right / mangles the session id (unnecessary urlencoding maybe?)",2019-05-14T16:23:39.590,313628,CC BY-SA 4.0
98900956,56134883,0,"Might need to look at using browser cookies for that or possible implement the CacheService here https://developers.google.com/apps-script/reference/cache/cache-service. However, if you use the cache service I am not entirely certain how long the information gets stored for and then you would also need to implement this back into your application and call a script on app load to retrieve the cache. Is this an accidental browser refresh, or why would you refresh the browser?",2019-05-14T16:38:40.183,5322594,CC BY-SA 4.0
98901518,56118080,0,"I agree, it should ""just work"", but it doesn't.  I GET `https://login.salesforce.com/id/00D1I000000kiBrUAI/0051I000004VGU1QAO` and it returns some information about my account. I doubt it's postman.  As I mentioned in the post, this works fine with another free ""developer"" account. When I try to hit `{{instance-url}}/services/data/v45.0/query?q=SELECT+id,name+FROM+user+LIMIT+5` as suggested, I still get `INVALID_SESSION_ID`. Workbench seems to work, but nothing via Postman.  POS",2019-05-14T16:59:16.800,5450820,CC BY-SA 4.0
98902154,56134883,0,"trying to account for an accidental refresh. I was thinking i could also log this in a table, just not sure how i would retrieve it after a refresh. Maybe in a startup script? not sure if that runs on a browser refresh, or how i could tell the difference between a refresh and normal startup.",2019-05-14T17:21:58.680,3562487,CC BY-SA 4.0
98902366,56130522,0,"nitpicking, but you should have better naming conventions.  is it that much more difficult to add the `d` to `leadRec` so it's `leadRec` or to complete the whole description to `leadRecord`?",2019-05-14T17:30:06.087,3135974,CC BY-SA 4.0
98953920,54011731,0,Any solutions ?,2019-05-16T07:40:40.177,3396062,CC BY-SA 4.0
98966647,56159484,0,"Markus, I've re-submitted the original question you responded to stackoverflow.com/questions/56139909/datasource-paging-issue because I covered several issues and I could have been clearer in my question. Cloud SQL query scripting and paging is the problem. If you (or anyone) can let me have any ideas as to the cause and solution to this paging issue it would be appreciated. Otherwise I can't see me having any further use for App Maker as it is",2019-05-16T13:44:23.723,11279889,CC BY-SA 4.0
98970962,56159595,0,Are you getting any console logs in your browser console?,2019-05-16T15:42:30.943,3135974,CC BY-SA 4.0
98971994,56164428,0,Can you expand your question more on how it's not showing? Do you go to the detail page but the form's just empty? Or is it that when you click on the line on the list it doesn't navigate anywhere?,2019-05-16T16:16:02.697,954773,CC BY-SA 4.0
98976500,56159595,0,"Yes, when I hit the download button, I see the console log in the controller. Also, I added console logs in the helper at the below locations:",2019-05-16T18:54:59.290,11507059,CC BY-SA 4.0
98977121,56159595,0,which console logs are you getting? Provide as much detail as possible so others can help you.,2019-05-16T19:17:35.653,3135974,CC BY-SA 4.0
98977215,56159595,0,"I updated the code.In the helper I added console.log('owl') and console.log('puppy' + action).  I get to see 'owl' in the log and then I see 'puppy'. But nothing after that. For 'puppy', I get --> puppySecureAction: [object Object]{ key: {""namespace"":""c""} }",2019-05-16T19:21:35.740,11507059,CC BY-SA 4.0
98983373,56177386,1,"I set up an environment equal to what you described. After testing, so far I am not having any issues. The items are related without any duplicates. So unless there is something that we are not seeing (custom logic on your end), I believe this should be a bug on your end.",2019-05-17T01:46:00.720,5983596,CC BY-SA 4.0
98984278,56177386,0,"Thank you @Morfinismo. I think it has to do with the fact that one of the data sources is in manual-save mode and the other is not. I have changed the data source that was in manual-save mode to auto-save mode and I haven't had this issue since. I'm just going to wait a few days before adding this as the answer, just to make sure it's not a fluke. Thanks again!",2019-05-17T03:17:21.797,7498443,CC BY-SA 4.0
98984421,56177386,1,"Not really, I have one data source in manual save mode (product) and the other is not. So that is no the problem for sure.",2019-05-17T03:30:23.097,5983596,CC BY-SA 4.0
98988751,56116677,0,"Looks like `Table1` is the culprit. You are doing some rather long Filter logic and a Refresh at the end. I'm assuming this table is large? If it is a SQL table, carve it up to tables of <2k records using Views then pull the Views into your app as Collections OnStart. Also try putting as many Concurrent functions as possible in there. https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-concurrent",2019-05-17T07:28:37.463,5976033,CC BY-SA 4.0
99052847,56213578,0,Show us what you did till now and also few screenshots will be helpful. What exactly is your desired result.,2019-05-20T07:28:19.687,5436880,CC BY-SA 4.0
99057958,49298407,0,"This V1 API's are deprecated. better you can use v2 API. Kindly [refer this](https://www.zoho.com/crm/help/developer/api/insert-records.html) But, This is not xml format you need.",2019-05-20T08:42:17.263,9168107,CC BY-SA 4.0
99075820,56227556,0,Store it in scriptProperties,2019-05-20T20:29:04.530,8404453,CC BY-SA 4.0
99075832,56227348,1,"What is your options binding? If it is `@datasources.Service.items..name` then use `widget.values = ['name1','name3'];` in your onAttach event of your multiselect.",2019-05-20T20:29:39.887,5322594,CC BY-SA 4.0
99076702,56227556,0,"Well, you can't access a spreadsheet as a user if it's locked down to the dev only, unless you give all users read access to the spreadsheet, which is less secure than just storing this information in your script. You're figuring unless a user has access to the dev account they will not see server scripts anyway. As far as different execution identities go you might want to take a look at whether service accounts fulfill that need.",2019-05-20T21:13:08.183,5322594,CC BY-SA 4.0
99076954,56228230,0,Are you wanting a list essentially that gives you all fields that have sorting on them and if the sorting order is ascending or descending?,2019-05-20T21:26:29.867,5322594,CC BY-SA 4.0
99078616,56228164,0,How is the user employing your LWC in this scenario? Lightning components generally are not directly manipulable by the end user.,2019-05-20T23:31:33.997,1159783,CC BY-SA 4.0
99078801,56228230,0,"@Hobroker Based on your example, you haven't executed the query (using `run()`) so you have no data to operate on until you do.",2019-05-20T23:52:19.927,6586255,CC BY-SA 4.0
99079229,56228230,0,@Dimu Designs you are actually able to return properties of your query prior to executing it. Just figured I would mention it. All you have to do is declare the filter or sorting and you will be able to retrieve its property via a console log.,2019-05-21T00:33:04.763,5322594,CC BY-SA 4.0
99079451,56228230,0,"@MarkusMalessa That holds true for properties of the query object. But I was referencing the result set, which is what (I assume) the OP was referring to.",2019-05-21T00:54:09.443,6586255,CC BY-SA 4.0
99079527,56228230,0,@Dimu Designs I see your point. Unfortunately the OP wasn’t very clear what they are after.,2019-05-21T01:02:38.097,5322594,CC BY-SA 4.0
99083859,56228164,0,"User will just Drag and Drop the LWC, as an admin i was able to drag and drop multiple instances per page which is confusing, I wanted to set some sort of permission so that User should be able to drag and drop a particular LWC only once. Is that possible?",2019-05-21T06:31:01.923,10357150,CC BY-SA 4.0
99090856,56228230,0,"What do mean ""it doesn't work""? try `for(var i in query.sorting){console.info(i)}`",2019-05-21T10:13:58.837,8404453,CC BY-SA 4.0
99092762,56235510,0,"Where are you saving your data in Powerapps, I mean CDS or Sharepoint or Excel or so on?",2019-05-21T11:15:18.277,5436880,CC BY-SA 4.0
99097601,56239055,0,the developer of that managed package has chosen not to enable it for lightning. Reach out to the developer and see if they have a lightning version,2019-05-21T13:31:21.253,3135974,CC BY-SA 4.0
99099463,56228230,1,"@TheMaster Just a heads up, `query.sorting` actually has some properties that are hidden and therefore your code would return g, b, c, and a. Doing a console log on `Object.getOwnPropertyNames(query.sorting)` returns [g, b, c, a, 'all model field names'].",2019-05-21T14:20:53.170,5322594,CC BY-SA 4.0
99102002,56235510,0,My data comes from PowerBI,2019-05-21T15:25:14.927,11309690,CC BY-SA 4.0
99108058,56239055,0,I have mentioned that in first step that is is enabled for lightening. And it works in lightening inside development org. Even this works in orgs others then EU6,2019-05-21T18:59:33.323,1872670,CC BY-SA 4.0
99108178,56228230,0,"@MarkusMalessa thanks, this helped",2019-05-21T19:05:13.643,2639791,CC BY-SA 4.0
99108261,56227348,0,"thanks, this works. But what if my binding is `@datasources.Services.items`? I have set field `name` as a ""dislpay field"" and it shows the name and I am able to get the value but not to set it, as it's a Record",2019-05-21T19:08:02.903,2639791,CC BY-SA 4.0
99108827,56227348,1,I'll have to play around with it. Not sure that I will get to it today.,2019-05-21T19:28:26.310,5322594,CC BY-SA 4.0
